Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 21.7.2023 06:33:00
statistics: 157869 LDSAmin, 9438 min, 283900 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 1 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...33.2, RH 13.0...81.9
gain	1516.0	1553.0
startup	1454.6	1490.5
ST: Ipump 16.8mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	sigma	idiff	ucor	DV	T	RH	P	flow	bat	Ipump	error	PWMpump	steps	n10.00	n16.26	n26.43	n42.96	n69.83	n113.52	n184.55	n300.00	A1	A2	A3	A4	A5
255.0	  18240	 19	 23.0	 72.1	1.55	1.77	2.00	3545	1200	23.7	47	1012.3	0.500	4.10	17.60	0	55	100	18763	38200	24005	786	0	3824	859	0	3.53435	1.36268	1.14632	0.42639	0.09409
259.0	  13481	 26	 23.9	101.6	3.12	1.96	2.01	3548	100	23.7	47	1012.5	0.500	4.10	17.56	0	55	100	8241	17664	16787	11610	7305	1626	6	642	3.74114	1.97617	1.21339	0.45133	0.09960
263.0	  17321	 22	 24.4	 93.8	1.94	1.94	2.03	3548	360	23.7	48	1012.5	0.500	4.10	17.88	0	55	100	14619	30324	21928	6349	3799	4073	978	7	3.89822	2.05914	1.33340	0.47028	0.10378
267.0	  16754	 22	 22.9	 94.3	2.11	1.93	1.96	3547	718	23.7	48	1012.6	0.500	4.10	17.80	0	55	100	14285	29721	21683	6285	2302	3747	1371	0	3.74704	1.97929	1.28169	0.51331	0.09976
271.0	  20958	 19	 23.2	 88.9	1.64	1.86	1.98	3545	1200	23.7	48	1012.4	0.500	4.09	17.56	0	55	100	21692	44881	24776	0	0	7970	0	0	3.86036	2.03914	1.32045	0.52883	0.02110
275.0	  18648	 21	 24.1	 90.4	1.79	1.89	1.98	3549	101	23.7	48	1012.3	0.500	4.10	17.76	0	55	100	17146	35662	24330	4210	0	6552	471	0	3.91668	1.95424	1.33971	0.53655	0.02140
279.0	  20011	 20	 23.3	 86.3	1.59	1.86	2.02	3548	359	23.7	48	1012.6	0.500	4.10	17.96	0	55	100	20292	41796	25008	0	0	7733	0	0	3.80785	1.89994	1.31013	0.52164	0.02081
283.0	  18260	 19	 21.0	 75.3	1.38	1.85	2.00	3547	719	23.7	48	1012.3	0.500	4.09	17.60	0	55	100	19632	39984	20171	0	0	6745	0	0	3.29565	1.64438	1.13391	0.44424	0.01801
287.0	  13099	 24	 20.5	 92.8	2.92	1.96	2.02	3549	1199	23.7	48	1012.3	0.500	4.09	18.00	0	55	100	9714	20421	16673	7871	4303	2329	217	545	3.34303	1.66802	1.15021	0.45063	0.09093
291.0	  14768	 22	 21.5	 89.0	2.01	1.96	1.97	3549	100	23.6	48	1012.5	0.500	4.09	17.40	0	55	100	12234	25614	18988	6000	2165	3703	1279	0	3.36121	1.99149	1.15646	0.45308	0.09142
295.0	  12486	 26	 19.7	 92.1	2.54	1.98	1.97	3549	360	23.6	48	1012.3	0.500	4.09	17.84	0	55	100	7983	17087	15633	9905	5598	2086	511	364	3.33034	1.97319	1.15553	0.44892	0.09058
299.0	  10705	 31	 21.9	109.6	3.53	2.02	2.00	3551	719	23.6	48	1012.5	0.500	4.09	17.84	0	55	100	4950	10974	12596	11577	7616	2287	9	720	3.57842	2.12018	1.24161	0.58284	0.09733
303.0	  14362	 25	 23.9	117.7	3.95	1.99	1.97	3551	1199	23.7	48	1012.4	0.500	4.10	17.44	0	55	100	9960	21410	18891	10537	3419	2183	994	661	3.73429	2.21254	1.29569	0.60822	0.10217
307.0	  14692	 23	 23.0	103.3	2.96	1.97	2.02	3551	99	23.6	48	1012.3	0.500	4.09	18.00	0	55	100	11089	23477	19350	8882	2469	2786	1258	308	3.59680	2.01327	1.24798	0.58583	0.09841
311.0	  17086	 21	 23.1	 94.6	2.32	1.89	2.02	3549	359	23.6	48	1012.6	0.501	4.10	17.56	0	55	100	14751	31001	23244	6867	1	3339	1742	18	3.56832	1.99734	1.16494	0.58119	0.09763
315.0	  15642	 22	 22.1	 83.7	1.85	1.90	1.99	3549	719	23.6	48	1012.5	0.501	4.09	17.80	0	55	100	12932	27067	20659	7264	2108	2818	1273	0	3.47471	1.94494	1.13438	0.46349	0.09507
319.0	  11704	 30	 22.0	 95.0	2.51	1.97	1.96	3547	1199	23.6	48	1012.5	0.500	4.09	17.60	0	55	100	5796	12815	13956	12126	8083	2250	7	428	3.64407	2.03973	1.18967	0.48608	0.04095
323.0	  15496	 23	 20.9	 88.7	1.75	1.95	1.97	3548	100	23.6	48	1012.5	0.499	4.10	17.64	0	55	100	11601	25071	20505	9210	1126	5307	609	0	3.55547	2.25796	1.16074	0.47426	0.03996
327.0	  13706	 27	 23.9	 95.4	1.84	2.03	2.03	3551	359	23.6	48	1012.5	0.500	4.09	17.40	0	55	100	8668	18739	16556	10004	5997	4293	690	0	3.73042	2.36906	1.38637	0.49760	0.04192
331.0	  17326	 24	 25.4	104.4	1.88	2.01	1.97	3548	719	23.6	48	1012.4	0.500	4.09	17.96	0	55	100	13339	28364	21497	7835	3149	7844	78	0	4.16170	2.64296	1.54665	0.58027	0.04677
335.0	  13044	 29	 23.6	122.5	3.92	2.01	1.99	3547	1198	23.6	48	1012.4	0.500	4.09	17.80	0	55	100	6788	14747	15444	12743	9007	2275	3	805	3.96711	2.51937	1.47433	0.55314	0.15981
339.0	  13824	 25	 25.0	118.5	4.10	2.02	2.00	3549	98	23.6	48	1012.6	0.500	4.09	17.96	0	55	100	9526	20009	16955	9191	6415	2521	8	884	3.86996	1.98778	1.43823	0.53959	0.15590
343.0	  14748	 23	 23.3	110.3	3.71	1.98	2.05	3549	359	23.6	48	1012.5	0.500	4.10	18.20	0	55	100	11446	23870	18592	7604	4733	2660	245	735	3.70541	1.90326	1.33831	0.51665	0.14927
347.0	  16510	 22	 24.4	121.6	4.15	1.96	1.99	3551	718	23.6	48	1012.4	0.501	4.09	17.76	0	55	100	13815	28791	21661	7067	2018	3276	908	703	3.92994	2.01859	1.41940	0.66434	0.15832
351.0	  15154	 26	 27.2	153.6	6.35	2.02	1.97	3549	1199	23.6	49	1012.5	0.501	4.09	17.40	0	55	100	9941	21037	19229	12050	6866	1115	0	1574	4.41362	2.26703	1.59410	0.74611	0.24636
355.0	  15844	 27	 24.4	136.6	3.97	2.02	2.01	3551	101	23.5	49	1012.4	0.501	4.09	17.96	0	55	100	9661	20953	20429	13990	5424	2163	2078	380	4.31248	2.96667	1.55757	0.72901	0.24072
359.0	  10149	 33	 22.5	125.7	4.21	2.08	2.01	3549	360	23.6	49	1012.7	0.500	4.09	17.48	0	55	100	4291	9489	11063	10695	8593	3094	9	857	3.61222	2.48493	1.51003	0.61063	0.20163
363.0	  11855	 30	 23.8	126.7	4.17	2.09	1.99	3548	717	23.6	49	1012.3	0.500	4.10	17.52	0	55	74	6292	13441	13332	10422	8781	3066	1	844	3.75133	2.58064	1.56818	0.57041	0.20939
367.0	   9101	 35	 20.7	 91.6	1.87	2.06	2.05	3551	1200	23.6	49	1012.3	0.500	4.09	17.88	0	55	100	3583	8119	9398	9252	7800	4845	0	127	3.26526	2.24625	1.36499	0.49650	0.03380
371.0	  14927	 23	 21.7	 96.0	1.79	2.08	1.99	3549	100	23.5	48	1012.4	0.500	4.09	17.56	0	55	100	12587	27239	17103	2353	3432	8021	0	0	3.55068	2.34812	1.48430	0.53990	0.03675
375.0	   9129	 35	 21.2	 92.4	2.00	2.05	1.98	3552	360	23.5	49	1012.4	0.499	4.09	17.36	0	55	100	3505	7991	9505	9629	8034	4406	4	181	3.31045	2.18925	1.32342	0.50337	0.03427
379.0	  13530	 25	 21.2	 87.0	1.54	2.07	1.98	3549	719	23.5	49	1012.3	0.499	4.09	17.68	0	55	100	10503	22319	15416	4432	5264	6183	0	0	3.38230	2.23677	1.35214	0.41713	0.03501
383.0	  13421	 29	 25.8	117.1	3.13	2.05	1.97	3547	1200	23.5	49	1012.6	0.501	4.10	17.24	0	55	100	7484	15995	15021	10976	10056	3530	36	501	4.04619	2.67581	1.61755	0.49901	0.17339
387.0	  12784	 28	 22.4	104.5	2.72	2.06	2.00	3553	99	23.6	49	1012.6	0.499	4.09	17.72	0	55	74	8071	16998	14443	8554	8419	3615	77	402	3.63104	2.37783	1.45158	0.44781	0.15560
391.0	  11585	 28	 22.1	 97.8	2.37	2.11	2.01	3551	360	23.5	49	1012.3	0.500	4.09	18.00	0	55	100	7483	15580	12495	6630	8114	4288	13	293	3.40522	2.22995	1.44760	0.41996	0.14592
395.0	  12483	 27	 22.9	135.7	4.56	2.14	1.96	3552	719	23.6	49	1012.5	0.499	4.09	17.80	0	55	100	8003	17228	15521	9113	3386	3988	1225	690	3.76477	2.46541	1.60045	0.80994	0.16133
399.0	  13438	 24	 22.6	115.4	2.93	2.12	2.01	3551	1199	23.5	49	1012.6	0.499	4.09	17.80	0	55	100	10266	21903	17257	6506	0	5700	2045	0	3.59061	2.35136	1.52642	0.77247	0.12773
403.0	  13590	 26	 25.4	141.7	4.68	2.14	2.02	3549	100	23.5	49	1012.2	0.500	4.10	17.72	0	55	100	9280	19840	17013	8759	2675	4907	1247	675	4.01931	2.53621	1.70866	0.86470	0.14298
407.0	  13452	 26	 25.5	137.2	4.23	2.16	2.01	3551	359	23.5	49	1012.3	0.501	4.09	17.40	0	55	100	9479	20185	16612	7696	2449	5318	1536	467	3.97351	2.50731	1.73174	0.85485	0.14135
411.0	  13624	 27	 25.7	137.6	4.17	2.16	1.97	3548	718	23.5	49	1012.4	0.501	4.09	17.36	0	55	100	9095	19215	15675	7880	6132	5238	729	597	4.16271	2.62670	1.81419	0.70318	0.14808
415.0	  15674	 24	 25.3	116.4	2.38	2.13	1.97	3551	1199	23.6	49	1012.5	0.501	4.09	17.36	0	55	100	12894	26928	18352	3741	2542	9418	399	0	4.07442	2.57099	1.77572	0.68827	0.06366
419.0	  13190	 27	 24.5	112.5	2.49	2.15	1.98	3552	99	23.5	49	1012.4	0.501	4.09	17.32	0	55	100	9220	19397	15128	6498	4750	6665	789	57	3.95408	2.32607	1.72327	0.66794	0.06178
423.0	  11011	 32	 24.9	120.1	3.36	2.11	2.00	3551	359	23.5	49	1012.5	0.499	4.09	17.84	0	55	100	5267	11563	11927	9928	7932	5027	9	523	3.96181	2.33062	1.64098	0.66925	0.06190
427.0	  14570	 24	 25.5	107.6	2.31	2.10	2.05	3549	718	23.5	49	1012.4	0.500	4.09	17.80	0	55	100	11562	24229	17486	5076	2884	6935	871	0	3.82510	2.25020	1.58436	0.62139	0.05976
431.0	  14084	 24	 22.9	104.5	2.36	2.09	1.96	3548	1199	23.5	49	1012.6	0.499	4.09	17.60	0	55	100	11209	23354	16935	5075	3273	5817	1051	26	3.70587	2.18006	1.53497	0.60202	0.09900
